ANNO,CDPELL,CDSOTSEZ,CDGRUPAR,DATAACC,ACCONTO,NRRICEV,TIMESTP
2010,22,17,000341,20100907,   535.00,1330     ,20100907205024678
2010,22,17,000344,20100713,  2400.00,920      ,20100713164607820
2010,22,17,000344,20100821,   300.00,1264/1265,20100821161124223
2010,22,17,000344,20100921,  2020.00,1398/1399,20100921161007672
2010,22,17,000660,20100626,  1000.00,795      ,20100628101918093
2010,22,17,000660,20100627,    45.00,796      ,20100628102019235
2010,22,17,000660,20100722,   440.00,1022     ,20100724095901207
2010,22,17,000660,20100913,  1340.00,1359     ,20100913151146392
2010,22,17,000661,20100917,   440.00,1385     ,20100917140647517
2010,23,02,000188,20100717,   408.50,988      ,20100718175758250
2010,23,02,000188,20100718,    15.00,989      ,20100718175841860
2010,23,02,000188,20100901,   821.50,1286     ,20100828165500233
2010,23,17,000003,20100914,  4295.00,1361     ,20100915084918963
2010,23,17,000003,20101105,   227.50,bonifico ,20101105173202944
2010,23,17,000017,20100907,   590.00,1334     ,20100907205558183
2010,23,17,000017,20101105,    32.50,bonifico ,20101105173330476
2010,23,17,000040,20100624,   235.00,781      ,20100628095540454
2010,23,17,000040,20100625,    15.00,782      ,20101111180758530
2010,23,17,000040,20100801,  1200.00,1160     ,20100803180637644
2010,23,17,000040,20100804,    60.00,1161     ,20100803180726035
2010,23,17,000040,20100907,   500.00,1322     ,20100907101442467
2010,23,17,000040,20100911,  1220.00,1352     ,20100915114903874
2010,23,17,000040,20101105,   195.00,bonifico ,20101105173419304
2010,23,17,000054,20100902,   540.00,1305     ,20100902085820284
2010,23,17,000059,20100720,   150.00,1007     ,20100724182109041
2010,23,17,000059,20100721,  1419.60,1008     ,20101116170355216
2010,23,17,000059,20101105,   780.00,bonifico ,20101105173639289
2010,23,17,000059,20101117, 12110.40,1496     ,20101116170947754
2010,23,17,000092,20100722,  4610.00,1020     ,20100724100023458
2010,23,17,000092,20100801,   240.00,1140     ,20100731173116668
2010,23,17,000092,20100916,  5025.00,1375/1377,20100916154015216
2010,23,17,000092,20100921,  5007.00,1401     ,20100921165141871
2010,23,17,000092,20101002,   343.00,1420     ,20101005105225138
2010,23,17,000102,20100715,  6942.25,967      ,20100908153230507
2010,23,17,000102,20100801,  1485.00,1132     ,20100731160429633
2010,23,17,000102,20100909,  7885.00,1337     ,20100909150651406
2010,23,17,000102,20101016,  1145.00,1450     ,20101016150413995
2010,23,17,000102,20101105,   975.00,bonifico ,20101105173750665
2010,23,17,000120,20100712,    60.00,923      ,20100713164255716
2010,23,17,000120,20100713,  3000.00,926      ,20100713164118368
2010,23,17,000120,20100728,    30.00,1098     ,20100728102635529
2010,23,17,000120,20100729,  1000.00,1100     ,20100728102811169
2010,23,17,000120,20100911,  1000.00,1347     ,20101005152644969
2010,23,17,000120,20101005,  3770.00,1425     ,20101005154015159
2010,23,17,000191,20100722,   800.00,1023     ,20100724095821394
2010,23,17,000191,20100901,   950.00,1289     ,20100907145037651
2010,23,17,000191,20101105,    97.50,bonifico ,20101105173909275
2010,23,17,000196,20100615,   600.00,667      ,20100907081735656
2010,23,17,000196,20100907,   545.00,1332     ,20100907204553674
2010,23,17,000258,20100625,   300.00,817      ,20100701162817637
2010,23,17,000258,20100626,   300.00,816      ,20100701162710573
2010,23,17,000258,20100627,   300.00,815      ,20100701162548946
2010,23,17,000258,20100628,   300.00,813      ,20100701162234693
2010,23,17,000258,20100629,   305.00,812      ,20100629143002701
2010,23,17,000258,20100630,   200.00,814      ,20100701162400554
2010,23,17,000258,20100701,    45.00,818      ,20100907091206009
2010,23,17,000258,20100902,  1795.00,1308/1310,20100903102722464
2010,23,17,000258,20100915,   300.00,1369     ,20100920095455435
2010,23,17,000258,20100918,   480.00,1393     ,20100918154417063
2010,23,17,000261,20100923,  1780.00,1404/5   ,20100923152119935
2010,23,17,000265,20100626,  1000.00,800      ,20100628102449988
2010,23,17,000265,20100915,  1990.00,1370     ,20100916094434202
2010,23,17,000265,20100916,    30.00,1372     ,20100916094530452
2010,23,17,000265,20101105,   162.50,bonifico ,20101105174127385
2010,23,17,000271,20100624,  4560.00,760      ,20100623073505836
2010,23,17,000271,20100625,   105.00,761      ,20100623073636606
2010,23,17,000271,20100720,   300.00,1005     ,20100720173954773
2010,23,17,000271,20100721,    30.00,1006     ,20100720174044680
2010,23,17,000271,20100801,   340.00,1142     ,20100731173228012
2010,23,17,000271,20100803,   300.00,1154     ,20100803182934582
2010,23,17,000271,20100804,    15.00,1155     ,20100803183015316
2010,23,17,000271,20100919,  5470.00,1395     ,20100918160637143
2010,23,17,000271,20101105,   585.00,bonifico ,20101105174202308
2010,23,17,000292,20100714,  2010.00,958      ,20100715075326752
2010,23,17,000292,20100801,  1000.00,1118     ,20100729161502390
2010,23,17,000292,20100919,  5000.00,1391     ,20100918150439843
2010,23,17,000292,20101026,  1060.00,1468     ,20101026162339712
2010,23,17,000292,20101105,   487.50,bonifico ,20101105174237997
2010,23,17,000301,20100715,   600.00,979      ,20100716091037358
2010,23,17,000301,20100909,   560.00,1340/42  ,20100909184243187
2010,23,17,000314,20100706,  2560.00,875      ,20100707083915768
2010,23,17,000314,20100707,    15.00,877      ,20100707084124780
2010,23,17,000314,20100911,  1995.00,1344     ,20100911144748017
2010,23,17,000314,20101105,   227.50,bonifico ,20101105174334217
2010,23,17,000326,20100705,   155.00,861      ,20100830093140496
2010,23,17,000326,20101105,   325.00,bonifico ,20101109154202407
2010,23,17,000326,20101112,  2342.50,1490     ,20101113111230744
2010,23,17,000326,20101113,   265.00,res.treno,20101113111323677
2010,23,17,000326,20101114,  3142.50,1491     ,20101113111153778
2010,23,17,000341,20100805,   615.00,1164     ,20100806155240825
2010,23,17,000341,20100914,   630.00,1362     ,20100915085030708
2010,23,17,000344,20100713,   600.00,919      ,20100713164659135
2010,23,17,000344,20100801,   300.00,1137     ,20100731172919278
2010,23,17,000344,20100916,  1245.00,1378/1379,20100916164012998
2010,23,17,000344,20100921,  1180.00,1398/1399,20100921161254773
2010,23,17,000344,20101105,   162.50,bonifico ,20101105174513563
2010,23,17,000625,20100803,  1750.00,1158     ,20100803180059410
2010,23,17,000625,20101105,    97.50,bonifico ,20101105174549752
2010,23,17,000661,20100810,   370.00,1245     ,20100821084013992
2010,23,17,000661,20100811,    15.00,1246     ,20100821084136820
2010,23,17,000661,20100917,   430.00,1386     ,20100917140828196
2010,23,17,000661,20101105,    32.50,bonifico ,20101105174618518
2010,23,17,000662,20100717,   423.00,988/989  ,20110324155345245
2010,23,17,000662,20100901,   821.00,1286     ,20110324155542104
2010,23,17,000662,20101105,   126.00,bonifico ,20110324155723182
2010,23,17,004002,20100916,   735.00,1376     ,20100916154924845
2010,24,17,000013,20100504,   530.00,457      ,20100505165945713
2010,24,17,000013,20100505,    30.00,458      ,20100505170034667
2010,24,17,000013,20100923,   590.00,1407     ,20100923154535496
2010,24,17,000122,20101005,   630.00,1427/8   ,20101005161955242
2010,24,17,000344,20100918,   300.00,1396     ,20100920154316791
2010,25,17,000017,20100205,   695.00,108      ,20100205095819971
2010,25,17,000344,20100821,   300.00,1264/1265,20100921164824235
2010,25,17,000344,20100924,   320.00,1408     ,20100924111443414
2010,26,17,000237,20100717,   370.00,984      ,20100717164120976
2010,26,17,000237,20100718,    30.00,985      ,20100717164731432
2010,26,17,000237,20100719,   100.00,986      ,20100717164848401
2010,26,17,000237,20100920,   365.00,1397     ,20100920144254116
2010,26,17,000237,20100928,   560.00,1415     ,20100928170859853
2010,28,17,000264,20101012,   440.00,1447     ,20101012180919499
2010,29,17,000092,20100821,   630.00,1266/1267,20100821162621848
2010,29,17,000092,20101015,   630.00,1451     ,20101016150958669
2010,29,17,000137,20100801,   600.00,1141     ,20100731173152700
2010,29,17,000137,20101102,   305.00,305      ,20101030165557972
2010,29,17,000137,20110205,   315.00,187      ,20110205172015625
2010,29,17,000163,20101206,   605.00,1556     ,20101206162438448
2010,30,17,000003,20100417,   150.00,373      ,20100418185747996
2010,30,17,000003,20100601,   130.00,581      ,20100601152019573
2010,30,17,000031,20100408,  1680.00,335      ,20100409083501130
2010,30,17,000031,20100409,    15.00,334      ,20100409083553348
2010,30,17,000102,20100406,  7395.00,303      ,20100406173242778
2010,30,17,000102,20100407,   300.00,304      ,20100514110514421
2010,30,17,000102,20100427,   150.00,433      ,20100427155711111
2010,30,17,000102,20100511,  2395.00,483      ,20100511153140200
2010,30,17,000258,20100506,   280.00,466      ,20100506095043407
2010,30,17,000292,20100419,   595.00,384      ,20100419171453481
2010,30,17,000292,20100518,   225.00,512      ,20100520180244387
2010,30,17,000377,20100410,   280.00,340      ,20100411151618730
2010,30,17,000662,20100410,   280.00,340      ,20110324091358304
2010,31,17,000377,20100717,    45.00,987      ,20100718175535326
2010,31,17,000377,20100718,   255.00,990      ,20100718180017095
2010,31,17,000377,20100801,   800.00,1122     ,20100729163601688
2010,31,17,000377,20100901,   610.00,1288     ,20100828172041618
2010,31,17,000377,20100928,   540.00,1412     ,20100928161037153
2010,31,17,000660,20100703,    60.00,859      ,20100703171128861
2010,31,17,000660,20100704,  1270.00,860      ,20100703171216972
2010,31,17,000660,20100826,   280.00,1279     ,20100827213316119
2010,31,17,000660,20100914,   950.00,1365     ,20100915085255130
2010,31,17,000660,20101018,    20.00,1        ,20101022155309949
2010,31,17,000662,20100714,  1245.00,968      ,20101113143524545
2010,31,17,000662,20100715,    45.00,973      ,20101113143603090
2010,31,17,000662,20100901,   715.00,1287     ,20101113143648180
2010,31,17,000662,20110111,    10.00,23       ,20110112113609145
2010,33,17,000003,20100417,   500.00,374      ,20100418185845575
2010,33,17,000003,20100601,   250.00,582      ,20100622184313702
2010,33,17,000003,20100622,   520.00,776      ,20100622184211904
2010,33,17,000017,20100420,   570.00,385      ,20100420112504719
2010,33,17,000017,20100503,   500.00,449      ,20100503160142219
2010,33,17,000017,20100504,   250.00,450      ,20100503160216392
2010,33,17,000017,20100512,   200.00,486      ,20100512161825089
2010,33,17,000017,20100513,   310.00,487      ,20100512161925965
2010,33,17,000017,20100525,   400.00,539      ,20100525112642417
2010,33,17,000017,20100607,   160.00,627      ,20100607214228435
2010,33,17,000017,20100608,   160.00,628      ,20100607214949937
2010,33,17,000017,20100610,   240.00,643      ,20100610213404653
2010,33,17,000017,20100611,   160.00,644      ,20100610220826904
2010,33,17,000017,20100612,   100.00,645      ,20100610220901030
2010,33,17,000017,20100614,   125.00,661/662  ,20100614083039086
2010,33,17,000017,20100621,   160.00,751      ,20100621104128295
2010,33,17,000017,20100707,    60.00,882      ,20100707231150879
2010,33,17,000017,20100710,  3360.00,892/914  ,20100710090112368
2010,33,17,000017,20100714,   200.00,969      ,20100907144614460
2010,33,17,000017,20100715,   250.00,970      ,20100715080303107
2010,33,17,000017,20100909,   130.00,1341     ,20100909175431783
2010,33,17,000017,20100911,   200.00,1355     ,20100913120737813
2010,33,17,000017,20101009,   800.00,1439/1443,20101011145242418
2010,33,17,000031,20100508,   970.00,478      ,20100510114639560
2010,33,17,000031,20100509,    30.00,479      ,20100510114715560
2010,33,17,000040,20100413,   250.00,360      ,20100414090128478
2010,33,17,000040,20100422,   380.00,412      ,20100422204230475
2010,33,17,000040,20100423,    15.00,413      ,20100422204304605
2010,33,17,000040,20100603,   100.00,606      ,20100603175902502
2010,33,17,000040,20100612,   230.00,655      ,20100613093832079
2010,33,17,000092,20100622,   500.00,767      ,20100623074112422
2010,33,17,000092,20100623,    45.00,768      ,20100623074143265
2010,33,17,000113,20100518,   790.00,515      ,20100520175742835
2010,33,17,000113,20100519,    30.00,516      ,20100520175812148
2010,33,17,000120,20100602,   450.00,600      ,20100602161858783
2010,33,17,000120,20100622, 11755.00,756/757  ,20100622160533103
2010,33,17,000122,20100420,   240.00,398      ,20100421083239864
2010,33,17,000122,20100525,   250.00,544      ,20100525180149921
2010,33,17,000122,20100703,   240.00,869      ,20100704153014626
2010,33,17,000163,20100612,   240.00,659      ,20100613094238518
2010,33,17,000163,20100613,   470.00,660      ,20100613094313351
2010,33,17,000163,20100623,   825.00,777/778  ,20100623100151498
2010,33,17,000191,20100714,   300.00,971      ,20100715080331701
2010,33,17,000196,20100605,   710.00,607      ,20100605154359010
2010,33,17,000196,20100606,    60.00,608      ,20100605154435120
2010,33,17,000214,20100624,   240.00,780      ,20100628095435869
2010,33,17,000237,20100424,    15.00,424      ,20100424171926832
2010,33,17,000237,20100522,  1550.00,528      ,20100522172227956
2010,33,17,000241,20100427,  1300.00,437      ,20100427175611646
2010,33,17,000241,20100428,    75.00,439      ,20100427175740601
2010,33,17,000241,20100624,   910.00,779      ,20100628095341243
2010,33,17,000258,20100420,   150.00,388      ,20100421111842367
2010,33,17,000258,20100423,  1205.00,420      ,20100423082705131
2010,33,17,000258,20100503,   225.00,448      ,20100503094448697
2010,33,17,000258,20100601,   240.00,585      ,20100601155934270
2010,33,17,000258,20100602,   420.00,586      ,20100601160746792
2010,33,17,000258,20100606,   160.00,624      ,20100607215258979
2010,33,17,000258,20100608,   160.00,637      ,20100608231839380
2010,33,17,000258,20100611,   710.00,646      ,20100802152319546
2010,33,17,000258,20100616,   240.00,674      ,20100621104246312
2010,33,17,000258,20100622,   870.00,766      ,20100623074032454
2010,33,17,000258,20100629,  1500.00,808/9/10 ,20100629143120264
2010,33,17,000258,20100704,   240.00,871      ,20100704154307662
2010,33,17,000261,20100522,   500.00,536      ,20100523091124966
2010,33,17,000261,20100623,   900.00,771      ,20100623074337608
2010,33,17,000264,20100603,   250.00,602      ,20100603170011578
2010,33,17,000264,20100615,   500.00,671      ,20100615161525126
2010,33,17,000265,20100525,   300.00,543      ,20100525180305750
2010,33,17,000265,20100621,   265.00,753754   ,20100621173336724
2010,33,17,000265,20100722,   210.00,1015     ,20100724100536089
2010,33,17,000271,20100503,   660.00,443      ,20100429155833090
2010,33,17,000271,20100522,   250.00,533      ,20100522172431753
2010,33,17,000271,20100523,    15.00,534      ,20100522172524628
2010,33,17,000280,20100422,   560.00,407      ,20100422182421241
2010,33,17,000280,20100423,    45.00,408      ,20100422182623224
2010,33,17,000280,20100522,   480.00,535      ,20100522181153190
