ANNO,CDPELL,CDBUS,FLAGAR,POSTO,CDSOCMZ,TMESTP
2007,11,1,R,007,000001687,20071011104547874
2007,11,1,R,008,000002324,20071011104559920
2007,11,1,R,009,000001794,20071011104613733
2007,11,1,R,010,000001795,20071011104624077
2007,11,1,R,011,000001800,20071011104645030
2007,11,1,R,012,000001816,20071011104929092
2007,11,1,R,013,000001815,20071011104938530
2007,11,1,R,014,000001798,20071011105021374
2007,11,1,R,015,000002328,20071011105030780
2007,11,1,R,018,000001071,20071011105139655
2007,11,1,R,019,000001500,20071012090812218
2007,11,1,R,020,000002231,20071011105252874
2007,11,1,R,021,000001808,20071011105305920
2007,11,1,R,022,000001739,20071011105318233
2007,11,1,R,023,000001494,20071011105329639
2007,11,1,R,026,000002780,20071011105653842
2007,11,1,R,027,000002330,20071011105717061
2007,11,1,R,028,000001455,20071011105728780
2007,11,1,R,029,000001847,20071011105750295
2007,11,1,R,030,000002589,20071011105803374
2007,11,1,R,032,000001630,20071011105849374
2007,11,1,R,033,000002143,20071011105902436
2007,11,1,R,034,000001641,20071011105935795
2007,11,1,R,035,000001048,20071011105950795
2007,11,1,R,036,000001049,20071011110006467
2007,11,1,R,037,000001832,20071011110040795
2007,11,1,R,039,000002622,20071011110101139
2007,11,1,R,040,000003017,20071011110112436
2007,11,1,R,041,000001235,20071011110425045
2007,11,1,R,042,000002145,20071011110504249
2007,11,2,A,001,000001313,20071011110636639
2007,11,2,A,002,000001300,20071011110646655
2007,11,2,A,003,000001302,20071011110653780
2007,11,2,A,005,000001314,20071011110711249
2007,11,2,A,009,000001844,20071011110752889
2007,11,2,A,011,000001222,20071011111530639
2007,11,2,A,014,000001274,20071011111200327
2007,11,2,A,015,000001786,20071011111208202
2007,11,2,A,017,000001278,20071011111222920
2007,11,2,A,018,000001730,20071011111232405
2007,11,2,A,019,000001277,20071011111245561
2007,11,2,A,020,000001505,20071011111252936
2007,11,2,A,021,000001785,20071011111259967
2007,11,2,A,022,000001271,20071011111321295
2007,11,2,A,023,000002483,20071011111329295
2007,11,2,A,024,000001706,20071011192049045
2007,11,2,A,025,000001705,20071011192139826
2007,11,2,A,026,000002335,20071011111419436
2007,11,2,A,027,000001229,20071011111433467
2007,11,2,A,028,000001220,20071011111539967
2007,11,2,A,029,000001221,20071011111552420
2007,11,2,A,031,000002023,20071011192155951
2007,11,2,A,033,000002030,20071011192220139
2007,11,2,A,034,000002913,20071011192227670
2007,11,2,A,035,000001093,20071011192242639
2007,11,2,A,036,000001434,20071012090737562
2007,11,2,R,001,000001313,20071011110636702
2007,11,2,R,002,000001300,20071011110646717
2007,11,2,R,003,000001302,20071011110653811
2007,11,2,R,005,000001314,20071011110711280
2007,11,2,R,009,000001844,20071011110752952
2007,11,2,R,011,000001222,20071011111530670
2007,11,2,R,014,000001274,20071011111200358
2007,11,2,R,015,000001786,20071011111208264
2007,11,2,R,017,000001278,20071011111223014
2007,11,2,R,018,000001730,20071011111232467
2007,11,2,R,019,000001277,20071011111245624
2007,11,2,R,020,000001505,20071011111252967
2007,11,2,R,021,000001785,20071011111259999
2007,11,2,R,022,000001271,20071011111321327
2007,11,2,R,023,000002483,20071011111329389
2007,11,2,R,024,000001706,20071011192049139
2007,11,2,R,025,000002733,20071011192057826
2007,11,2,R,026,000002335,20071011111419467
2007,11,2,R,027,000001229,20071011111433530
2007,11,2,R,028,000001220,20071011111540030
2007,11,2,R,029,000001221,20071011111552483
2007,11,2,R,031,000001705,20071011192139889
2007,11,2,R,032,000002023,20071011192155983
2007,11,2,R,034,000002030,20071011192220264
2007,11,2,R,035,000002913,20071011192227701
2007,11,2,R,036,000001093,20071011192242701
2007,11,2,R,037,000001434,20071012090737562
2008,73,1,A,001,000001524,20080613162516150
2008,73,1,A,002,000001021,20080613162520337
2008,73,1,A,004,000001118,20080613162530288
2008,73,1,A,006,000004116,20080613162545769
2008,73,1,A,007,000004118,20080613162549971
2008,73,1,A,010,000001502,20080613162619840
2008,73,1,A,011,000001254,20080613162627698
2008,73,1,A,012,000001255,20080613162635024
2008,73,1,A,013,000004049,20080613162641991
2008,73,1,A,015,000001375,20080613162651224
2008,73,1,A,017,000001188,20080613162706252
2008,73,1,A,018,000001147,20080613162714563
2008,73,1,A,019,000001504,20080613162721874
2008,73,1,A,020,000002663,20080613162729341
2008,73,1,A,022,000001053,20080613162741182
2008,73,1,A,023,000001390,20080613162744466
2008,73,1,A,024,000002793,20080613162751898
2008,73,1,A,025,000001646,20080613162755058
2008,73,1,A,026,000001221,20080613162847769
2008,73,1,A,027,000001224,20080613162851149
2008,73,1,A,028,000001503,20080613162854419
2008,73,1,A,029,000001360,20080613162900786
2008,73,1,A,030,000004242,20080613163743224
2008,73,1,R,001,000001524,20080613162516150
2008,73,1,R,002,000001021,20080613162520337
2008,73,1,R,004,000001118,20080613162530288
2008,73,1,R,006,000004116,20080613162545769
2008,73,1,R,007,000004118,20080613162549971
2008,73,1,R,010,000001502,20080613162619840
2008,73,1,R,011,000001254,20080613162627698
2008,73,1,R,012,000001255,20080613162635024
2008,73,1,R,013,000004049,20080613162641991
2008,73,1,R,015,000001375,20080613162651224
2008,73,1,R,017,000001188,20080613162706252
2008,73,1,R,018,000001147,20080613162714563
2008,73,1,R,019,000001504,20080613162721874
2008,73,1,R,020,000002663,20080613162729341
2008,73,1,R,022,000001053,20080613162741182
2008,73,1,R,023,000001390,20080613162744466
2008,73,1,R,024,000002793,20080613162751913
2008,73,1,R,025,000001646,20080613162755058
2008,73,1,R,026,000001224,20080613162851149
2008,73,1,R,027,000001503,20080613162854419
2008,73,1,R,028,000001360,20080613162900786
2008,73,1,R,029,000004242,20080613163743224
2008,73,2,A,001,000001298,20080613163051716
2008,73,2,A,002,000002666,20080613163057035
2008,73,2,A,005,000001443,20080613163143222
2008,73,2,A,006,000001369,20080613163146492
2008,73,2,A,007,000002277,20080613163228408
2008,73,2,A,008,000002252,20080613163250557
2008,73,2,A,011,000001058,20080613163309055
2008,73,2,A,012,000001285,20080613163326865
2008,73,2,A,014,000003918,20080613163334793
2008,73,2,A,015,000001455,20080613163337842
2008,73,2,A,017,000001207,20080613163350070
2008,73,2,A,018,000001789,20080613163400421
2008,73,2,A,019,000001154,20080613163409162
2008,73,2,A,023,000002223,20080613163514678
2008,73,2,A,024,000004237,20080613163518212
2008,73,2,A,025,000001263,20080613163521433
2008,73,2,A,027,000001355,20080613163609374
2008,73,2,A,029,000001364,20080613163624198
2008,73,2,A,030,000001585,20080613163703508
2008,73,2,A,031,000001109,20080613163715954
2008,73,2,A,032,000004257,20080613175305126
2008,73,2,R,001,000001298,20080613163051716
2008,73,2,R,004,000001443,20080613163143222
2008,73,2,R,005,000001369,20080613163146492
2008,73,2,R,006,000002277,20080613163228408
2008,73,2,R,007,000001282,20080613163238734
2008,73,2,R,008,000001278,20080613163242504
2008,73,2,R,009,000002252,20080613163250557
2008,73,2,R,011,000001058,20080613163309055
2008,73,2,R,012,000001285,20080613163326865
2008,73,2,R,014,000003918,20080613163334793
2008,73,2,R,016,000001207,20080613163350070
2008,73,2,R,017,000001789,20080613163400421
2008,73,2,R,018,000001154,20080613163409162
2008,73,2,R,022,000002223,20080613163514678
2008,73,2,R,023,000004237,20080613163518212
2008,73,2,R,027,000001355,20080613163609374
2008,73,2,R,029,000001364,20080613163624213
2008,73,2,R,030,000001585,20080613163703508
2008,73,2,R,031,000001702,20080613163710591
2008,73,2,R,032,000001109,20080613163715954
2008,73,3,A,001,000001616,20080613163014494
2008,73,3,A,002,000001378,20080613163021175
2008,73,3,A,003,000001346,20080613163029108
2008,73,3,A,004,000001204,20080613163035413
2008,73,3,A,005,000001253,20080613163039199
2008,73,3,R,001,000001616,20080613163014494
2008,73,3,R,002,000001378,20080613163021175
2008,73,3,R,003,000001346,20080613163029108
2008,73,3,R,004,000001204,20080613163035413
2008,73,3,R,005,000001253,20080613163039199
2008,74,0,A,001,000001016,20080627132441456
2008,74,0,A,002,000001110,20080627132447722
2008,74,0,A,003,000001313,20080627132453551
2008,74,0,A,005,000001302,20080627132521881
2008,74,0,A,006,000001404,20080627132531976
2008,74,0,A,007,000001844,20080627132635794
2008,74,0,A,008,000001226,20080627132814052
2008,74,0,A,010,000004025,20080627133159680
2008,74,0,A,011,000003908,20080627133208759
2008,74,0,A,012,000003909,20080627133216369
2008,74,0,A,013,000003911,20080627133220088
2008,74,0,A,014,000003910,20080627133223791
2008,74,0,A,015,000002377,20080627133236245
2008,74,0,A,016,000001397,20080627133306951
2008,74,0,A,017,000001223,20080627133321249
2008,74,0,A,018,000001449,20080627133334844
2008,74,0,A,019,000001120,20080627133347220
2008,74,0,A,020,000001104,20080627133400753
2008,74,0,A,022,000004262,20080627133417270
2008,74,0,A,023,000001630,20080627133432552
2008,74,0,A,024,000001527,20080627133439068
2008,74,0,A,025,000002220,20080627133443959
2008,74,0,A,026,000003913,20080627133452319
2008,74,0,A,027,000001984,20080627133502273
2008,74,0,A,029,000001358,20080627133515118
2008,74,0,A,030,000001029,20080627133518790
2008,74,0,A,031,000001089,20080627133527182
2008,74,0,A,032,000001300,20080627133533276
2008,74,0,A,033,000001994,20080627133542980
2008,74,0,A,034,000001400,20080627133554684
2008,74,0,A,035,000001415,20080627133558981
2008,74,0,A,036,000001995,20080627133609404
2008,74,0,A,037,000001465,20080627133619295
2008,74,0,A,038,000001251,20080627133630906
2008,74,0,A,039,000001407,20080627133640250
2008,74,0,A,040,000001429,20080627133647376
2008,74,0,A,041,000001647,20080627133704987
2008,74,0,A,042,000002236,20080627133714847
2008,74,0,A,043,000001408,20080627133724426
2008,74,0,A,044,000001386,20080627134905733
2008,74,0,A,045,000002231,20080627135420506
2008,74,0,R,001,000001016,20080627132441456
2008,74,0,R,002,000001110,20080627132447722
2008,74,0,R,003,000001313,20080627132453551
2008,74,0,R,005,000001302,20080627132521881
2008,74,0,R,006,000001404,20080627132531976
2008,74,0,R,007,000001844,20080627132635794
2008,74,0,R,008,000001226,20080627132814052
2008,74,0,R,010,000004025,20080627133159680
2008,74,0,R,011,000003908,20080627133208759
2008,74,0,R,012,000003909,20080627133216369
2008,74,0,R,013,000003911,20080627133220088
2008,74,0,R,014,000003910,20080627133223791
2008,74,0,R,015,000002377,20080627133236245
2008,74,0,R,016,000001397,20080627133306951
2008,74,0,R,017,000001223,20080627133321249
2008,74,0,R,018,000001449,20080627133334844
2008,74,0,R,019,000001120,20080627133347220
2008,74,0,R,020,000001104,20080627133400753
2008,74,0,R,022,000004262,20080627133417270
2008,74,0,R,023,000001527,20080627133439068
2008,74,0,R,024,000002220,20080627133443959
2008,74,0,R,025,000003913,20080627133452319
2008,74,0,R,026,000001984,20080627133502273
2008,74,0,R,028,000001358,20080627133515118
2008,74,0,R,029,000001029,20080627133518790
2008,74,0,R,030,000001089,20080627133527182
2008,74,0,R,031,000001300,20080627133533276
2008,74,0,R,032,000001994,20080627133542980
2008,74,0,R,033,000001400,20080627133554684
2008,74,0,R,034,000001415,20080627133558981
2008,74,0,R,035,000001995,20080627133609404
2008,74,0,R,036,000001465,20080627133619295
2008,74,0,R,037,000001251,20080627133630906
2008,74,0,R,038,000001407,20080627133640250
2008,74,0,R,039,000001429,20080627133647376
2008,74,0,R,040,000001647,20080627133704987
2008,74,0,R,041,000002236,20080627133714847
2008,74,0,R,042,000001408,20080627133724426
2008,74,0,R,043,000001386,20080627134905733
2008,74,2,A,001,000002229,20080627135549568
2008,74,2,A,002,000001171,20080627135617411
2008,74,2,A,003,000001424,20080627135621536
2008,74,2,A,005,000001359,20080627135638177
2008,74,2,A,006,000001370,20080627135643895
2008,74,2,A,007,000001633,20080627135648130
2008,74,2,A,008,000001122,20080627135656739
2008,74,2,A,009,000001560,20080627135702114
2008,74,2,A,010,000001193,20080627135706380
2008,74,2,A,011,000001121,20080627135711458
2008,74,2,A,012,000002108,20080627135714973
2008,74,2,A,013,000001100,20080627135747286
2008,74,2,A,014,000002671,20080627135755082
2008,74,2,A,016,000002222,20080627135838817
2008,74,2,A,017,000001498,20080627135917973
2008,74,2,A,018,000001314,20080627135926066
2008,74,2,A,019,000001382,20080627135938504
2008,74,2,A,020,000002661,20080627140000988
2008,74,2,A,021,000001124,20080627140006316
2008,74,2,A,023,000001268,20080627140028144
2008,74,2,A,024,000001334,20080627140031831
2008,74,2,A,025,000001071,20080627140040847
2008,74,2,A,026,000001209,20080627140048456
2008,74,2,A,027,000001112,20080627140057394
2008,74,2,A,028,000003927,20080627140100550
2008,74,2,A,030,000001113,20080627140111159
2008,74,2,A,031,000001662,20080627140114737
2008,74,2,A,032,000001512,20080627140121206
2008,74,2,A,033,000001996,20080627140127237
2008,74,2,A,035,000001225,20080627140138268
2008,74,2,R,001,000001171,20080627135617411
2008,74,2,R,002,000001424,20080627135621536
2008,74,2,R,004,000001359,20080627135638177
2008,74,2,R,005,000001370,20080627135643895
2008,74,2,R,006,000001633,20080627135648130
2008,74,2,R,007,000001122,20080627135656739
2008,74,2,R,008,000001560,20080627135702114
2008,74,2,R,009,000001193,20080627135706380
2008,74,2,R,010,000001121,20080627135711458
2008,74,2,R,011,000002108,20080627135714973
2008,74,2,R,012,000002271,20080627135738801
2008,74,2,R,013,000001100,20080627135747286
2008,74,2,R,014,000002671,20080627135755082
2008,74,2,R,016,000002222,20080627135838817
2008,74,2,R,017,000001498,20080627135917973
2008,74,2,R,018,000001314,20080627135926082
2008,74,2,R,019,000001382,20080627135938519
2008,74,2,R,020,000002661,20080627140000988
2008,74,2,R,021,000001124,20080627140006316
2008,74,2,R,023,000001268,20080627140028144
2008,74,2,R,024,000001334,20080627140031831
2008,74,2,R,025,000001071,20080627140040847
2008,74,2,R,026,000001209,20080627140048456
2008,74,2,R,027,000001969,20080627140052878
2008,74,2,R,028,000001112,20080627140057409
2008,74,2,R,029,000003927,20080627140100550
2008,74,2,R,031,000001113,20080627140111159
2008,74,2,R,032,000001662,20080627140114737
2008,74,2,R,033,000001512,20080627140121206
2008,74,2,R,034,000001996,20080627140127237
2008,74,2,R,035,000001225,20080627140138268
2008,75,1,A,001,000002125,20080709155945425
2008,75,1,A,002,000001850,20080709155951207
2008,75,1,A,003,000004339,20080709155955629
2008,75,1,A,004,000002312,20080709160002660
2008,75,1,A,006,000001696,20080709160020129
2008,75,1,A,007,000001280,20080709160029082
2008,75,1,A,009,000001234,20080709160038786
2008,75,1,A,010,000001291,20080709160047223
2008,75,1,A,011,000001990,20080709160054286
2008,75,1,A,012,000001258,20080709160059817
2008,75,1,A,014,000001723,20080709160115317
2008,75,1,A,015,000002072,20080709160126255
2008,75,1,A,016,000001477,20080709160135396
2008,75,1,A,018,000002274,20080709160151599
2008,75,1,A,019,000002324,20080709160159740
2008,75,1,A,021,000001372,20080709160212349
2008,75,1,A,024,000001966,20080709160232959
2008,75,1,A,025,000002067,20080709160241303
2008,75,1,A,027,000001509,20080709160254990
2008,75,1,A,029,000001160,20080709160308897
2008,75,1,A,030,000001549,20080709160312787
2008,75,1,A,031,000001510,20080709160319022
2008,75,1,A,032,000001349,20080709160326553
2008,75,1,A,033,000001365,20080709160330006
2008,75,1,A,034,000001717,20080709160337975
2008,75,1,A,035,000001982,20080709160345022
2008,75,1,A,036,000001541,20080709160348632
2008,75,1,A,038,000001098,20080709160357710
2008,75,1,A,040,000001507,20080709160415179
2008,75,1,A,042,000001167,20080709160705118
2008,75,1,A,043,000001127,20080709160714321
2008,75,1,R,001,000002125,20080709155945425
2008,75,1,R,002,000002312,20080709160002660
2008,75,1,R,004,000001696,20080709160020129
2008,75,1,R,005,000001234,20080709160038786
2008,75,1,R,006,000001291,20080709160047223
2008,75,1,R,007,000001990,20080709160054286
2008,75,1,R,008,000001258,20080709160059817
2008,75,1,R,009,000002072,20080709160126255
2008,75,1,R,011,000002274,20080709160151599
2008,75,1,R,012,000002324,20080709160159740
2008,75,1,R,014,000001372,20080709160212349
2008,75,1,R,017,000001966,20080709160232974
2008,75,1,R,018,000002067,20080709160241303
2008,75,1,R,020,000001509,20080709160254990
2008,75,1,R,022,000001160,20080709160308897
2008,75,1,R,023,000001549,20080709160312803
2008,75,1,R,024,000001510,20080709160319022
2008,75,1,R,025,000001349,20080709160326569
2008,75,1,R,026,000001365,20080709160330006
2008,75,1,R,027,000001717,20080709160337991
2008,75,1,R,028,000001982,20080709160345022
2008,75,1,R,029,000001541,20080709160348632
2008,75,1,R,031,000001098,20080709160357710
2008,75,1,R,033,000001507,20080709160415179
2008,75,1,R,035,000001167,20080709160705118
2008,75,1,R,036,000001127,20080709160714321
